|Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|Unnamed: 0.1.1.1|Unnamed: 0.1.1.1.1|Unnamed: 0.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1.1|index|Loan_ID|Gender|Married|Dependents|Education|Self_Employed|ApplicantIncome|CoapplicantIncome|LoanAmount|Loan_Amount_Term|Credit_History|Property_Area|Loan_Status
871|871|871|871|871|871|871|871|871|ù*ùfsfsf///|871.0|None|LP002402|ù*ùfsfsf///|Yes|0|Graduate|No|3333|4288.0|160.0|360.0|1.0|Urban|
872|872|872|872|872|872|872|872|872|872|872.0|258|LP002412|Male|Yes|0|Graduate|No|3007|3725.0|151.0|360.0|1.0|Rural|
873|873|873|873|873|873|873|873|873|Allez au boulot ! :)|873.0|259|LP002415|Female|No|1|Graduate||1850|4583.0|81.0|360.0||Rural|
874|874|874|874|874|874|874|55555555555|874|874|874.0|260|LP002417|Male|Yes|3+|Not Graduate|No|2792|2619.0|171.0|360.0|1.0|Semiurban|
875|875|875|875|875|875|Allez au boulot ! :)|875|875|875|875.0|261|LP002420|Male|Yes|0|Graduate|No|2982|1550.0|110.0|360.0|1.0|Semiurban|
876|876|876|876|876|876|876|876|876|876|876.0|262|LP002425|Male|No|0|Graduate|No|3417|738.0|100.0|360.0||Rural|
877|877|877|877|877|877|877|877|877|877||263|LP002433|Male|Yes|1|Graduate|No|18840|0.0|234.0|360.0|1.0|Rural|
878|878|878|878|878|878|878|55555555555|878|878|878.0|264|LP002440|Male|Yes|2|Graduate|No|2995|1120.0|184.0|360.0|1.0|Rural|
879|879|879|879|879|879|879|879|879|879|879.0|265|LP002441|Male|No||Graduate|No|3579|3308.0|138.0|360.0||Semiurban|
880|880|880|880|880|880|880|880|880|880|880.0|266|LP002442|Female|Yes|1|Not Graduate|No|3835|1400.0|112.0|480.0|0.0|Urban|
881|881|881|881|881|881|881|881|881|881|881.0|267|LP002445|Female|No|1|Not Graduate|No|3854|3575.0|117.0|360.0|1.0|Rural|
882|882|882|882|882|882|882|882|882|882|882.0|268|LP002450|None|Yes|2|Graduate|No|5833|750.0|49.0|360.0|0.0|Rural|
883|883|883|883|883|883|883|883|883|883|883.0|Allez au boulot ! :)|LP002471|Male|No|0|Graduate|No|3508|0.0|99.0|360.0|1.0|Rural|
884|884|884|884|884|884|884|884|884|Allez au boulot ! :)|884.0|ù*ùfsfsf///|LP002476|Female|Yes|3+|Not Graduate|No|1635|2444.0|99.0|360.0|1.0|Urban|
885|885|885|885|885|885|885|885|885|885|885.0|271|LP002482|Female|No|0|Graduate|Yes|3333|3916.0|212.0|360.0|1.0|Rural|
886|886|886|886|886|886|886|886|886|886|hello|272|LP002485|Male|No|1|Graduate|No|24797|0.0|240.0|360.0|1.0|Semiurban|
887|887|887|887|887|887|887|887|887|887|887.0|273|LP002495|Male||2|Graduate|No|5667|440.0|130.0|360.0|0.0|Semiurban|
888|888|888|888|888|888|888|888|888|ù*ùfsfsf///|888.0|None|LP002496|Female|No|0|Graduate|No|3500|0.0|94.0|360.0|0.0|Semiurban|
889|889|889|889|889|889|Allez au boulot ! :)|889|889|889|889.0|275|LP002523|Male|Yes|3+|Graduate|No|2773|1497.0|108.0|360.0|1.0|Semiurban|
890|890|890|890|890|890|890|890|890|890|890.0|276|LP002542|None|Yes||Graduate||6500|0.0|144.0|360.0|1.0|Urban|
891|891|891|891|891|891|891|891|891|Allez au boulot ! :)|891.0|277|LP002550|Female|No|0|Graduate|No|5769|0.0|110.0|180.0|1.0|Semiurban|
892|892|892|892|892|892|Allez au boulot ! :)|892|892|892|892.0|278|LP002551|Male|Yes|3+|Not Graduate||3634|910.0|176.0|360.0|0.0|Semiurban|
893|893|893|893|893|893|893|893|893|893|893.0|Allez au boulot ! :)|LP002553||No|0|Graduate|No|29167|0.0|185.0|360.0|1.0|Semiurban|
894|894|894|894|894|894|894|894|894|894|894.0|280|LP002554|Male|No|0|Graduate|No|2166|2057.0|122.0|360.0|1.0|Semiurban|
895|895|895|895|895|895|895|895|895|895|895.0|281|LP002561|Male|Yes||Graduate|No|5000|0.0|126.0|360.0|1.0|Rural|
896|896|896|896|896|896|Allez au boulot ! :)|896|896|896|896.0|282|LP002566|Female|No|0|Graduate|No|5530|0.0|135.0|360.0||Urban|
897|897|897|897|897|897|897|897|897|courage!!!|897.0|None|LP002568|Male|None|0|Not Graduate|No|9000|0.0|122.0|360.0|1.0|Rural|
898|898|898|898|898|898|898|Allez au boulot ! :)|898|898|hello|284|LP002570|Female|Yes|2|Graduate|No|10000|11666.0|460.0|360.0|1.0|Urban|
899|899|899|899|899|899|899|899|899|Allez au boulot ! :)|Allez au boulot ! :)|None|LP002572|Male||1|Graduate||8750|0.0|297.0|360.0|1.0|Urban|
900|900|900|900|900|900|900|900|900|900|900.0|Allez au boulot ! :)|LP002581|Male|Yes|0|Not Graduate|No|2157|2730.0|140.0|360.0||Rural|
901|901|901|901|901|901|901|901|901|901|hello|ù*ùfsfsf///|LP002584|Male|No|0|Graduate||1972|4347.0|106.0|360.0|1.0|Rural|
902|902|902|902|902|902|902|902|902|Allez au boulot ! :)|902.0|288|LP002592|Male|No|0|Graduate|No|4983|0.0|141.0|360.0|1.0|Urban|
903|903|903|903|903|903|Allez au boulot ! :)|903|903|903|903.0|289|LP002593|Male|Yes|1|Graduate|No|8333|4000.0||360.0|1.0|Urban|
904|904|904|904|904|904|904|904|904|904|904.0|ù*ùfsfsf///|LP002599|Male|Yes||Graduate|No|3667|2000.0|170.0|360.0|1.0|Semiurban|
905|905|905|905|905|905|905|905|905|Allez au boulot ! :)|905.0|291|LP002604|Male|Yes|2|Graduate|No|3166|2833.0|145.0|360.0|1.0|Urban|
906|906|906|906|906|906|906|906|906|906|906.0|292|LP002605|Male|No|0|Not Graduate|No|3271|0.0|90.0|360.0|1.0|Rural|
907|907|907|907|907|907|907|907|907|907|Allez au boulot ! :)|None|LP002609|Female|Yes|0|Graduate|No|2241|2000.0|88.0|360.0|0.0|Urban|
908|908|908|908|908|Allez au boulot ! :)|908|908|908|ù*ùfsfsf///|908.0|294|LP002610|Male|Yes|1|Not Graduate||1792|2565.0|128.0|360.0|1.0|Urban|
909|909|909|909|909|909|909|Allez au boulot ! :)|909|909|909.0|295|LP002612|Female|Yes|0|Graduate|No|2666|0.0|84.0|480.0|1.0|Semiurban|
910|910|910|910|910|910|910|910|910|910|910.0|296|LP002614||No|0|Graduate|No|6478|0.0|108.0|360.0|1.0|Semiurban|
911|911|911|911|911|Allez au boulot ! :)|911|911|911|911|911.0|None|LP002630|Male|No|0|Not Graduate||3808|0.0|83.0|360.0|1.0|Rural|
912|912|912|912|912|912|912|Allez au boulot ! :)|912|Allez au boulot ! :)|912.0|298|LP002635|Female|Yes|2|Not Graduate|No|3729|0.0|117.0|360.0|1.0|Semiurban|
913|913|913|913|913|913|913|913|913|913|Allez au boulot ! :)|Allez au boulot ! :)|LP002639|Male|Yes|2|Graduate|No|4120|0.0|128.0|360.0|1.0|Rural|
914|914|914|914|914|914|914|914|55555555555|914|914.0|300|LP002644|Male|Yes|1|Graduate|Yes|7500|0.0|75.0|360.0|1.0|Urban|
915|915|915|915|915|915|Allez au boulot ! :)|915|915|915|915.0|301|LP002651|Male|Yes|1|Graduate||6300|0.0|125.0|360.0|0.0|Urban|
916|916|916|916|916|916|916|916|916|916|916.0|302|LP002654|Female|No||Graduate|Yes|14987|0.0|177.0|360.0|1.0|Rural|
917|917|917|917|917|917|917|917|917|917|917.0|ù*ùfsfsf///|LP002657||hello|1|Not Graduate|Yes|570|2125.0|68.0|360.0|1.0|Rural|
918|918|918|918|918|918|918|918|918|918|918.0|304|LP002711|Male|Yes|0|Graduate|No|2600|700.0|96.0|360.0|1.0|Semiurban|
919|919|919|919|919|919|919|919|919|919|919.0|305|LP002712|Male|No|2|Not Graduate|No|2733|1083.0|180.0|360.0||Semiurban|
920|920|920|920|920|920|920|920|920|920|920.0|306|LP002721|Male|Yes|2|Graduate|Yes|7500|0.0|183.0|360.0|1.0|Rural|
921|921|921|921|921|921|921|921|921|921|921.0|307|LP002735|Male|Yes|2|Not Graduate|No|3859|0.0|121.0|360.0|1.0|Rural|
922|922|922|922|922|922|922|922|922|Allez au boulot ! :)|922.0|Allez au boulot ! :)|LP002744|Male|Yes|1|Graduate|No|6825|0.0|162.0|360.0|1.0|Rural|
923|923|923|923|923|923|923|923|923|923|923.0|309|LP002745|Male|Yes|0|Graduate|No|3708|4700.0|132.0|360.0|1.0|Semiurban|
924|924|924|924|924|924|924|924|924|924|924.0|310|LP002746|Male|No|0|Graduate|No|5314|0.0|147.0|360.0|1.0|Urban|
925|925|925|925|925|925|925|925|925|ù*ùfsfsf///|925.0|311|LP002747|Female|No|3+|Graduate|No|2366|5272.0|153.0|360.0|0.0|Rural|
926|926|926|926|926|926|926|926|926|926|926.0|312|LP002754|Male|No||Graduate|No|2066|2108.0|104.0|84.0|1.0|Urban|
927|927|927|927|927|927|927|927|927|927|Allez au boulot ! :)|313|LP002759|Male|Yes|2|Graduate|No|5000|0.0|149.0|360.0|1.0|Rural|
928|928|928|928|928|928|Allez au boulot ! :)|928|928|928|928.0|314|LP002760|Female|No|0|Graduate|No|3767|0.0|134.0|300.0|1.0|Urban|
929|929|929|929|929|929|929|929|929|929|hello|315|LP002766|Female||0|Graduate|No|7859|879.0|165.0|180.0|1.0|Semiurban|
930|930|930|930|930|930|930|930|930|0|Allez au boulot ! :)|None|LP002769|Female|Yes|0|Graduate|No|4283|0.0|120.0|360.0|1.0|Rural|
931|931|931|931|931|931|931|931|931|931|931.0|317|LP002774|Male|Yes|0|Not Graduate|No|1700|2900.0|67.0|360.0|0.0|Urban|
932|932|932|932|932|932|932|932|932|932|932.0|318|LP002775||No|0|Not Graduate|No|4768|0.0|125.0|360.0|1.0|Rural|
933|933|933|933|933|933|Allez au boulot ! :)|933|933|933|933.0|Allez au boulot ! :)|LP002781|Male|No|0|Graduate|No|3083|2738.0|120.0|360.0|1.0|Urban|
934|934|934|934|934|934|934|934|934|934|934.0|320|LP002782|Male|Yes|1|Graduate|No|2667|1542.0|148.0|360.0|1.0|Rural|
935|935|935|935|935|935|935|935|935|935|935.0|321|LP002786|Female|Yes|0|Not Graduate|No|1647|1762.0|181.0|360.0|1.0|Urban|
936|936|936|936|936|936|936|936|936|936|936.0|322|LP002790|Male|Yes||Graduate|No|3400|0.0|80.0|120.0|1.0|Urban|
937|937|937|937|937|937|937|937|937|937|937.0|None|LP002791|Male||1|Graduate||16000|5000.0|40.0|360.0|1.0|Semiurban|
938|938|938|938|938|Allez au boulot ! :)|938|938|938|938|938.0||LP002793|Male|Yes|0|Graduate|No|5333|0.0|90.0|360.0|1.0|Rural|
939|939|939|939|939|939|939|939|939|939|939.0|325|LP002802|Male|No|0|Graduate|No|2875|2416.0|95.0|6.0|0.0|Semiurban|
940|940|940|940|940|940|Allez au boulot ! :)|940|940|940|940.0|326|LP002803|Male|Yes|1|Not Graduate||2600|618.0|122.0|360.0|1.0|Semiurban|
941|941|941|941|941|941|Allez au boulot ! :)|941|941|941|941.0|327|LP002805|Male|Yes|2|Graduate|No|5041|700.0|150.0|360.0|1.0|Urban|
942|942|942|942|942|942|942|942|942|942|942.0|ù*ùfsfsf///|LP002806|Male|Yes|3+|Graduate|Yes|6958|1411.0|150.0|360.0|1.0|Rural|
943|943|943|943|943|943|943|943|943|943|943.0|329|LP002816|Male|Yes|1|Graduate|No|3500|1658.0|104.0|360.0||Semiurban|
944|944|944|944|944|944|55555555555|944|944|944|944.0|330|LP002823|Male|Yes||Graduate|No|5509|0.0|143.0|360.0|1.0|Rural|
945|945|945|945|945|945|945|945|945|Allez au boulot ! :)|945.0|331|LP002825|Male|Yes|3+|Graduate|No|9699|0.0|300.0|360.0|1.0|Urban|
946|946|946|946|946|946|Allez au boulot ! :)|946|55555555555|946|946.0|332|LP002826|None|Yes|1|Not Graduate|No|3621|2717.0|171.0|360.0|1.0|Urban|
947|947|947|947|947|947|947|947|courage!!!|Allez au boulot ! :)|947.0|333|LP002843|Female|Yes|0|Graduate|No|4709|0.0|113.0|360.0|1.0|Semiurban|
948|948|948|948|948|948|Allez au boulot ! :)|948|948|948|948.0|334|LP002849|ù*ùfsfsf///|Yes|0|Graduate|No|1516|1951.0|35.0|360.0|1.0|Semiurban|
949|949|949|949|949|949|949|949|949|949|949.0|335|LP002850|Male|No|2|Graduate|No|2400|0.0|46.0|360.0|1.0|Urban|
950|950|950|950|950|Allez au boulot ! :)|Allez au boulot ! :)|950|950|Allez au boulot ! :)|950.0|336|LP002853|Female|No|0|Not Graduate|No|3015|2000.0|145.0|360.0||Urban|
951|951|951|951|951|951|Allez au boulot ! :)|951|951|951|951.0|337|LP002856|Male|Yes|0|Graduate|No|2292|1558.0|119.0|360.0|1.0|Urban|
952|952|952|952|952|952|952|55555555555|55555555555|952|952.0|Allez au boulot ! :)|LP002857|Male|Yes|1|Graduate|Yes|2360|3355.0|87.0|240.0|1.0|Rural|
953|953|953|953|953|953|953|953|953|953|953.0|339|LP002858|Female|No|0|Graduate|No|4333|2333.0|162.0|360.0|0.0|Rural|
954|954|954|954|954|954|954|954|954|954|954.0|340|LP002860|Male|Yes|0|Graduate|Yes|2623|4831.0|122.0|180.0|1.0|Semiurban|
955|955|955|955|955|955|955|955|955|955|955.0|Allez au boulot ! :)|LP002867|Male|No|0|Graduate|Yes|3972|4275.0|187.0|360.0|1.0|Rural|
956|956|956|956|956|956|956|956|956|956|956.0|342|LP002869|Male|Yes|3+|Not Graduate|No|3522|0.0|81.0|180.0|1.0|Rural|
957|957|957|957|957|957|957|courage!!!|957|957|957.0|343|LP002870|Male|Yes|1|Graduate|No|4700|0.0|80.0|360.0|1.0|Urban|
958|958|958|958|958|958|958|Allez au boulot ! :)|958|958|958.0|344|LP002876|Male|No||Graduate|No|6858|0.0|176.0|360.0|1.0|Rural|
959|959|959|959|959|959|959|959|959|ù*ùfsfsf///|959.0|345|LP002878|Male|Yes|3+|Graduate|No|8334|0.0|260.0|360.0|1.0|Urban|
960|960|960|960|960|960|960|960|960|960|960.0|346|LP002879|Male|Yes|0|Graduate|No|3391|1966.0|133.0|360.0|0.0|Rural|
961|961|961|961|961|961|961|961|961|961|961.0|347|LP002885|Male|No|0|Not Graduate|No|2868|0.0|70.0|360.0|1.0|Urban|
962|962|962|962|962|962|962|962|962|962|962.0|348|LP002890|Male|Yes|2|Not Graduate|No|3418|1380.0|135.0|360.0|1.0|Urban|
963|963|963|963|963|963|963|963|963|963|963.0|349|LP002891|Male|Yes|0|Graduate|Yes|2500|296.0|137.0|300.0|1.0|Rural|
964|964|964|964|964|964|964|Allez au boulot ! :)|964|964|964.0|Allez au boulot ! :)|LP002899|Male|Yes|2|Graduate|No|8667|0.0|254.0|360.0|1.0|Rural|
965|965|965|965|965|965|965|965|965|965|965.0|ù*ùfsfsf///|LP002901|Male|No|0|Graduate|No|2283|15000.0|106.0|360.0||Rural|
966|966|966|966|966|966|966|966|966|966|966.0|352|LP002907|Male|Yes|0|Graduate|No|5817|910.0|109.0|360.0|1.0|Urban|
967|967|967|967|967|967|967|967|967|Allez au boulot ! :)|967.0|353|LP002920|Male|Yes|0|Graduate|No|5119|3769.0|120.0|360.0|1.0|Rural|
968|968|968|968|968|968|968|968|968|968|968.0|354|LP002921|Male|Yes|3+|Not Graduate|No|5316|187.0|158.0|180.0|0.0|Semiurban|
969|969|969|969|969|969|969|Allez au boulot ! :)|969|969|Allez au boulot ! :)|355|LP002932|Male|Yes|3+|Graduate|No|7603|1213.0|197.0|360.0|1.0|Urban|
970|970|970|970|970|970|970|970|55555555555|970|970.0|ù*ùfsfsf///|LP002935|Male|Yes|1|Graduate|No|3791|1936.0|85.0|360.0|1.0|Urban|
971|971|971|971|971|971|971|Allez au boulot ! :)|971|971|971.0|Allez au boulot ! :)|LP002952|Male|No|0|Graduate|No|2500|0.0|60.0|360.0|1.0|Urban|
972|972|972|972|972|972|972|972|972|972|972.0|358|LP002954|Male|Yes|2|Not Graduate|No|3132|0.0|76.0|360.0||Rural|
973|973|973|973|973|973|973|973|973|973|973.0|ù*ùfsfsf///|LP002962|Male|hello|0|Graduate|No|4000|2667.0|152.0|360.0|1.0|Semiurban|
974|974|974|974|974|974|Allez au boulot ! :)|974|974|974|974.0|360|LP002965|Female|Yes|0|Graduate|No|8550|4255.0|96.0|360.0||Urban|
975|975|975|975|975|975|975|975|975|ù*ùfsfsf///|975.0|361|LP002969|Male|Yes|1|Graduate|No|2269|2167.0|99.0|360.0|1.0|Semiurban|
976|976|976|976|976|Allez au boulot ! :)|976|976|976|976|976.0|362|LP002971|Male|Yes|3+|Not Graduate|Yes|4009|1777.0|113.0|360.0|1.0|Urban|
977|977|977|977|977|977|977|977|977|977|977.0|363|LP002975|Male|Yes|0|Graduate|No|4158|709.0|115.0|360.0|1.0|Urban|
978|978|978|978|978|978|978|978|978|978|978.0|364|LP002980|Male|No|0|Graduate|No|3250|1993.0|126.0|360.0||Semiurban|
979|979|979|979|979|979|Allez au boulot ! :)|979|Allez au boulot ! :)|979||365|LP002986|Male|Yes|0|Graduate|No|5000|2393.0|158.0|360.0|1.0|Rural|
980|980|980|980|980|980|980|980|Allez au boulot ! :)|courage!!!|980.0|366|LP002989|Male|No|0|Graduate|Yes|9200|0.0|98.0|180.0|1.0|Rural|
